"일련번호","시장/마트 번호","시장/마트 이름","품목 번호","품목 이름","실판매규격","가격(원)","년도-월","비고","시장유형 구분(시장/마트) 코드","시장유형 구분(시장/마트) 이름","자치구 코드","자치구 이름","점검일자"
"1430386","90","우림시장","144","조기(국산,냉동)","1마리(20cm)","2500","2019-07","중국","001","전통시장","260000","중랑구","2019-07-29"
"1432935","151","암사종합시장","260","조기(냉동,수입산)","1마리","3000","2019-07","","001","전통시장","740000","강동구","2019-07-29"
"1430385","90","우림시장","320","달걀(30개)","30개","5000","2019-07","신선란","001","전통시장","260000","중랑구","2019-07-29"
"1428910","98","롯데백화점 노원점","152","명태(러시아,냉동)","1마리(35cm)","4000","2019-07","러시아","002","대형마트","350000","노원구","2019-07-29"
"1430389","90","우림시장","266","고등어(생물,국산)","1마리(30cm)","2500","2019-07","노르웨이","001","전통시장","260000","중랑구","2019-07-29"
"1428911","98","롯데백화점 노원점","254","오징어(생물,국산)","1마리(20cm)","3250","2019-07","","002","대형마트","350000","노원구","2019-07-29"
"1430479","15","이마트 미아점","309","양파(1.5kg망)","1.5kg ","1830","2019-07","국내  100g  122원 ","002","대형마트","290000","성북구","2019-07-29"
"1428912","98","롯데백화점 노원점","266","고등어(생물,국산)","1마리30cm","9000","2019-07","부산","002","대형마트","350000","노원구","2019-07-29"
"1430926","199","서울중앙시장","99","돼지고기(생삼겹살)","1근","11000","2019-07","","001","전통시장","140000","중구","2019-07-29"
"1431580","98","롯데백화점 노원점","305","사과(부사, 300g)","1개","2000","2019-07","부사","002","대형마트","350000","노원구","2019-07-29"
"1429173","102","목3동시장","310","상추(100g)","100g","500","2019-07","","001","전통시장","470000","양천구","2019-07-29"
"1431581","98","롯데백화점 노원점","306","배(신고, 600g)","1개","6800","2019-07","신고배","002","대형마트","350000","노원구","2019-07-29"
"1433479","94","홈플러스 면목점","144","조기(국산,냉동)","1마리(20cm)","4080","2019-07","중국부세조기","002","대형마트","260000","중랑구","2019-07-29"
"1431582","98","롯데백화점 노원점","125","배추(국산)","1포기","2980","2019-07","솎은배추","002","대형마트","350000","노원구","2019-07-29"
"1430925","199","서울중앙시장","58","쇠고기(한우,불고기)","1근","30000","2019-07","","001","전통시장","140000","중구","2019-07-29"
"1431583","98","롯데백화점 노원점","25","무","1개","2980","2019-07","제주무","002","대형마트","350000","노원구","2019-07-29"
"1431685","28","홈플러스 방학점","308","무(1kg)","1.3kg","1490","2019-07","제주도","002","대형마트","320000","도봉구","2019-07-29"
"1431584","98","롯데백화점 노원점","309","양파(1.5kg망)","1망","4500","2019-07","","002","대형마트","350000","노원구","2019-07-29"
"1428677","94","홈플러스 면목점","307","배추(2.5~3kg)","1포기","2490","2019-07","국내산","002","대형마트","260000","중랑구","2019-07-29"
"1432934","151","암사종합시장","320","달걀(30개)","특란","3500","2019-07","","001","전통시장","740000","강동구","2019-07-29"
"1431686","28","홈플러스 방학점","309","양파(1.5kg망)","1.8kg","2590","2019-07","무안","002","대형마트","320000","도봉구","2019-07-29"
"1432933","151","암사종합시장","171","달걀(10개)","특란","2400","2019-07","","001","전통시장","740000","강동구","2019-07-29"
"1431296","94","홈플러스 면목점","310","상추(100g)","1봉지","790","2019-07","적상추","002","대형마트","260000","중랑구","2019-07-29"
"1432932","151","암사종합시장","275","닭고기(중간)","1마리(1.5kg)","7000","2019-07","","001","전통시장","740000","강동구","2019-07-29"
"1428679","94","홈플러스 면목점","309","양파(1.5kg망)","1망","2390","2019-07","국내산","002","대형마트","260000","중랑구","2019-07-29"
"1432931","151","암사종합시장","52","돼지고기(삼겹살)","600g","10800","2019-07","","001","전통시장","740000","강동구","2019-07-29"
"1428680","94","홈플러스 면목점","310","상추(100g)","1봉지","790","2019-07","적상추","002","대형마트","260000","중랑구","2019-07-29"
"1432930","151","암사종합시장","58","쇠고기(한우,불고기)","600g","23800","2019-07","","001","전통시장","740000","강동구","2019-07-29"
"1428734","15","이마트 미아점","58","쇠고기(한우,불고기)","600g ","39480","2019-07"," 늘푸름 설도 100g 6,580원  ","002","대형마트","290000","성북구","2019-07-29"
"1432929","151","암사종합시장","312","애호박","1 개","1000","2019-07","","001","전통시장","740000","강동구","2019-07-29"
"1428735","15","이마트 미아점","202","돼지고기(생삼겹살)","600g ","18180","2019-07","선진포크 100g 3,030원 ","002","대형마트","290000","성북구","2019-07-29"
"1432928","151","암사종합시장","311","오이(다다기)","1 개","700","2019-07","","001","전통시장","740000","강동구","2019-07-29"
"1428742","15","이마트 미아점","266","고등어(생물,국산)","1마리 ","3880","2019-07","국내 ","002","대형마트","290000","성북구","2019-07-29"
"1432927","151","암사종합시장","310","상추(100g)","1봉지100g","550","2019-07","","001","전통시장","740000","강동구","2019-07-29"
"1430476","15","이마트 미아점","306","배(신고, 600g)","1개","3490","2019-07","국내  2개  6,9800원 ","002","대형마트","290000","성북구","2019-07-29"
"1432926","151","암사종합시장","309","양파(1.5kg망)","작은망(1.5kg)","1500","2019-07","","001","전통시장","740000","강동구","2019-07-29"
"1430435","94","홈플러스 면목점","171","달걀(10개)","10개","2680","2019-07","신선란 ","002","대형마트","260000","중랑구","2019-07-29"
"1432925","151","암사종합시장","25","무","1 개","1500","2019-07","","001","전통시장","740000","강동구","2019-07-29"
"1435082","15","이마트 미아점","307","배추(2.5~3kg)","1포기 ","2980","2019-07","국내 ","002","대형마트","290000","성북구","2019-07-29"
"1432924","151","암사종합시장","125","배추(국산)","1포기","3330","2019-07","3포기10000","001","전통시장","740000","강동구","2019-07-29"
"1435081","15","이마트 미아점","306","배(신고, 600g)","1개","2760","2019-07","알뜰배  5개 13,800원 ","002","대형마트","290000","성북구","2019-07-29"
"1428029","151","암사종합시장","244","사과(부사),중급(대)","1개","2000","2019-07","","001","전통시장","740000","강동구","2019-07-29"
"1435080","15","이마트 미아점","305","사과(부사, 300g)","1개","1479","2019-07","당찬 1개  493원 ","002","대형마트","290000","성북구","2019-07-29"
"1436858","219","대조시장","171","달걀(10개)","10개","1500","2019-07","","001","전통시장","380000","은평구","2019-07-29"
"1430478","15","이마트 미아점","25","무","1개","1380","2019-07","국내 ","002","대형마트","290000","성북구","2019-07-29"
"1423962","219","대조시장","283","닭고기(육계)","1마리","5500","2019-07","하림","001","전통시장","380000","은평구","2019-07-29"
"1436593","94","홈플러스 면목점","306","배(신고, 600g)","1개","3530","2019-07","국내산","002","대형마트","260000","중랑구","2019-07-29"
"1433761","219","대조시장","119","호박(인큐베이터)","1개","1000","2019-07","웰빙","001","전통시장","380000","은평구","2019-07-29"
"1430477","15","이마트 미아점","307","배추(2.5~3kg)","1포기 ","1980","2019-07","국내 ","002","대형마트","290000","성북구","2019-07-29"
"1429555","127","남성시장","260","조기(냉동,수입산)","1마리","1500","2019-07","중국산","001","전통시장","590000","동작구","2019-07-29"
"1433478","94","홈플러스 면목점","320","달걀(30개)","30개","4280","2019-07","신선란 ","002","대형마트","260000","중랑구","2019-07-29"
"1433762","219","대조시장","58","쇠고기(한우,불고기)","600g","24000","2019-07","","001","전통시장","380000","은평구","2019-07-29"
"1428676","94","홈플러스 면목점","306","배(신고, 600g)","1개","3590","2019-07","국내산","002","대형마트","260000","중랑구","2019-07-29"
"1433763","219","대조시장","52","돼지고기(삼겹살)","600g","11800","2019-07","","001","전통시장","380000","은평구","2019-07-29"
"1433474","94","홈플러스 면목점","58","쇠고기(한우,불고기)","600g","26340","2019-07","농협안심한우","002","대형마트","260000","중랑구","2019-07-29"
"1432414","127","남성시장","306","배(신고, 600g)","1개","2500","2019-07","신고배","001","전통시장","590000","동작구","2019-07-29"
"1433477","94","홈플러스 면목점","171","달걀(10개)","10개","2680","2019-07","신선란 ","002","대형마트","260000","중랑구","2019-07-29"
"1429544","127","남성시장","307","배추(2.5~3kg)","1포기","3000","2019-07","국내산","001","전통시장","590000","동작구","2019-07-29"
"1433476","94","홈플러스 면목점","283","닭고기(육계)","1마리1kg","5980","2019-07","하림","002","대형마트","260000","중랑구","2019-07-29"
"1429543","127","남성시장","306","배(신고, 600g)","1개","2500","2019-07","신고배","001","전통시장","590000","동작구","2019-07-29"
"1433475","94","홈플러스 면목점","202","돼지고기(생삼겹살)","600g","16990","2019-07","국내산","002","대형마트","260000","중랑구","2019-07-29"
"1433764","219","대조시장","283","닭고기(육계)","1마리","5500","2019-07","하림","001","전통시장","380000","은평구","2019-07-29"
"1430434","94","홈플러스 면목점","283","닭고기(육계)","1마리1kg","5980","2019-07","하림","002","대형마트","260000","중랑구","2019-07-29"
"1429542","127","남성시장","305","사과(부사, 300g)","1개","1000","2019-07","부사","001","전통시장","590000","동작구","2019-07-29"
"1433480","94","홈플러스 면목점","265","명태(생물,수입산)","1마리(45cm)","3390","2019-07","케나다","002","대형마트","260000","중랑구","2019-07-29"
"1432416","127","남성시장","308","무(1kg)","1개","1500","2019-07","국내산","001","전통시장","590000","동작구","2019-07-29"
"1431294","94","홈플러스 면목점","308","무(1kg)","1개","1390","2019-07","제주","002","대형마트","260000","중랑구","2019-07-29"
"1432417","127","남성시장","24","양파","1kg","2000","2019-07","국내산","001","전통시장","590000","동작구","2019-07-29"
"1431292","94","홈플러스 면목점","306","배(신고, 600g)","1개","3590","2019-07","국내산","002","대형마트","260000","중랑구","2019-07-29"
"1423963","219","대조시장","171","달걀(10개)","10개","1500","2019-07","","001","전통시장","380000","은평구","2019-07-29"
"1431291","94","홈플러스 면목점","305","사과(부사, 300g)","1개","3000","2019-07","4개 12000","002","대형마트","260000","중랑구","2019-07-29"
"1429558","127","남성시장","266","고등어(생물,국산)","1마리","2000","2019-07","국내산","001","전통시장","590000","동작구","2019-07-29"
"1430432","94","홈플러스 면목점","58","쇠고기(한우,불고기)","600g","26340","2019-07","농협안심한우","002","대형마트","260000","중랑구","2019-07-29"
"1432413","127","남성시장","305","사과(부사, 300g)","1개","1000","2019-07","부사","001","전통시장","590000","동작구","2019-07-29"
"1430433","94","홈플러스 면목점","202","돼지고기(생삼겹살)","600g","16990","2019-07","제주","002","대형마트","260000","중랑구","2019-07-29"
"1435362","219","대조시장","283","닭고기(육계)","1000g","6000","2019-07","","001","전통시장","380000","은평구","2019-07-29"
"1433466","94","홈플러스 면목점","305","사과(부사, 300g)","1개","1360","2019-07","5개 6800","002","대형마트","260000","중랑구","2019-07-29"
"1435363","219","대조시장","171","달걀(10개)","10개","1330","2019-07","","001","전통시장","380000","은평구","2019-07-29"
"1433471","94","홈플러스 면목점","310","상추(100g)","1봉지","1280","2019-07","적상추","002","대형마트","260000","중랑구","2019-07-29"
"1435364","219","대조시장","320","달걀(30개)","30개","4000","2019-07","","001","전통시장","380000","은평구","2019-07-29"
"1437733","15","이마트 미아점","25","무","1개","1680","2019-07","국내 ","002","대형마트","290000","성북구","2019-07-29"
"1435365","219","대조시장","260","조기(냉동,수입산)","1마리(26cm)","3500","2019-07","중국산부세","001","전통시장","380000","은평구","2019-07-29"
"1431293","94","홈플러스 면목점","307","배추(2.5~3kg)","1포기","2490","2019-07","국내산","002","대형마트","260000","중랑구","2019-07-29"
"1435366","219","대조시장","265","명태(생물,수입산)","1마리(40cm)","4000","2019-07","","001","전통시장","380000","은평구","2019-07-29"
"1437731","15","이마트 미아점","306","배(신고, 600g)","1개","3450","2019-07","국내  알뜰배 4개 13,800원   ","002","대형마트","290000","성북구","2019-07-29"
"1423824","25","방학동도깨비시장","58","쇠고기(한우,불고기)","600g","24800","2019-07","포천한우,100g/4133원","001","전통시장","320000","도봉구","2019-07-29"
"1428741","15","이마트 미아점","254","오징어(생물,국산)","1마리 ","3480","2019-07","국내  생","002","대형마트","290000","성북구","2019-07-29"
"1423823","25","방학동도깨비시장","312","애호박","1개","750","2019-07","경기도,노지호박,2/1500원","001","전통시장","320000","도봉구","2019-07-29"
"1433467","94","홈플러스 면목점","306","배(신고, 600g)","1개","3530","2019-07","국내산","002","대형마트","260000","중랑구","2019-07-29"
"1423822","25","방학동도깨비시장","311","오이(다다기)","1개","333","2019-07","경기도,6/2000원","001","전통시장","320000","도봉구","2019-07-29"
"1425770","15","이마트 미아점","305","사과(부사, 300g)","1개","1813","2019-07","당찬 1,320g ( 4~7개)  7,980원 ","002","대형마트","290000","성북구","2019-07-29"
"1423821","25","방학동도깨비시장","310","상추(100g)","100g","625","2019-07","경기도,400g/2500원","001","전통시장","320000","도봉구","2019-07-29"
"1425771","15","이마트 미아점","306","배(신고, 600g)","1개","3490","2019-07","신고 2개  6,980원 ","002","대형마트","290000","성북구","2019-07-29"
"1423832","25","방학동도깨비시장","266","고등어(생물,국산)","28cm","2000","2019-07","부산","001","전통시장","320000","도봉구","2019-07-29"
"1433469","94","홈플러스 면목점","308","무(1kg)","1개","990","2019-07","국내산","002","대형마트","260000","중랑구","2019-07-29"
"1423831","25","방학동도깨비시장","256","오징어(냉동,국산)","29cm","4000","2019-07","속초,2/8000원","001","전통시장","320000","도봉구","2019-07-29"
"1437732","15","이마트 미아점","307","배추(2.5~3kg)","1포기 ","2980","2019-07","국내 ","002","대형마트","290000","성북구","2019-07-29"
"1423830","25","방학동도깨비시장","265","명태(생물,수입산)","41cm","6000","2019-07","일본산","001","전통시장","320000","도봉구","2019-07-29"
"1433468","94","홈플러스 면목점","307","배추(2.5~3kg)","1포기","2780","2019-07","국내산","002","대형마트","260000","중랑구","2019-07-29"
"1423829","25","방학동도깨비시장","258","조기(생물,국산)","10cm","1250","2019-07","중국산,참조기8/10000원","001","전통시장","320000","도봉구","2019-07-29"
"1434994","94","홈플러스 면목점","266","고등어(생물,국산)","1마리(30cm)","2790","2019-07","국내산","002","대형마트","260000","중랑구","2019-07-29"
"1423828","25","방학동도깨비시장","320","달걀(30개)","30개","4500","2019-07","경기도,특란","001","전통시장","320000","도봉구","2019-07-29"
"1437771","102","목3동시장","312","애호박","1개","750","2019-07","청원","001","전통시장","470000","양천구","2019-07-29"
"1423827","25","방학동도깨비시장","171","달걀(10개)","10개","2000","2019-07","경기도,영양란","001","전통시장","320000","도봉구","2019-07-29"
"1431687","28","홈플러스 방학점","310","상추(100g)","100g","995","2019-07","경기도,200g1990원","002","대형마트","320000","도봉구","2019-07-29"
"1423833","27","이마트 창동점","305","사과(부사, 300g)","312g","1560","2019-07","경북,5/7800원","002","대형마트","320000","도봉구","2019-07-29"
"1431688","28","홈플러스 방학점","311","오이(다다기)","1개","830","2019-07","경기도,3/2490원","002","대형마트","320000","도봉구","2019-07-29"
"1431449","121","마포농수산물시장","23","상추","1봉지(100g)","1000","2019-07","적상추","001","전통시장","440000","마포구","2019-07-29"
"1437772","102","목3동시장","58","쇠고기(한우,불고기)","600g","36000","2019-07","100g 6000원","001","전통시장","470000","양천구","2019-07-29"
"1431450","121","마포농수산물시장","311","오이(다다기)","1개","500","2019-07","다다기오이","001","전통시장","440000","마포구","2019-07-29"
"1437774","102","목3동시장","283","닭고기(육계)","1000g","5500","2019-07","하림","001","전통시장","470000","양천구","2019-07-29"
"1431451","121","마포농수산물시장","312","애호박","1개","1000","2019-07","인큐애호박","001","전통시장","440000","마포구","2019-07-29"
"1436154","102","목3동시장","309","양파(1.5kg망)","1망","2500","2019-07","1.8kg","001","전통시장","470000","양천구","2019-07-29"
"1436983","121","마포농수산물시장","305","사과(부사, 300g)","1개((300g)","1429","2019-07","경북아오리(7개)10.000원","001","전통시장","440000","마포구","2019-07-29"
"1437766","102","목3동시장","307","배추(2.5~3kg)","1포기","3000","2019-07","3.2kg","001","전통시장","470000","양천구","2019-07-29"
"1423835","27","이마트 창동점","307","배추(2.5~3kg)","2.5kg","2980","2019-07","해남","002","대형마트","320000","도봉구","2019-07-29"
"1430429","94","홈플러스 면목점","310","상추(100g)","1봉지","1280","2019-07","국내산","002","대형마트","260000","중랑구","2019-07-29"
"1436258","8","롯데마트 서울역점","311","오이(다다기)","1개","830","2019-07","","002","대형마트","140000","중구","2019-07-29"
"1430431","94","홈플러스 면목점","119","호박(인큐베이터)","1개","1080","2019-07","애호박 ","002","대형마트","260000","중랑구","2019-07-29"
"1435668","114","현대시장","283","닭고기(육계)","1마리(1kg)","6000","2019-07","국산","001","전통시장","545000","금천구","2019-07-29"
"1431295","94","홈플러스 면목점","309","양파(1.5kg망)","1망","2290","2019-07","국내산","002","대형마트","260000","중랑구","2019-07-29"
"1436257","8","롯데마트 서울역점","310","상추(100g)","100g","850","2019-07","","002","대형마트","140000","중구","2019-07-29"
"1431307","94","홈플러스 면목점","266","고등어(생물,국산)","1마리(30cm)","2890","2019-07","국내산","002","대형마트","260000","중랑구","2019-07-29"
"1435760","19","대림중앙시장","28","사과","1개","714","2019-07","7/5000","001","전통시장","560000","영등포구","2019-07-29"
"1426043","28","홈플러스 방학점","306","배(신고, 600g)","812g","4663","2019-07","전라도,3/13990원","002","대형마트","320000","도봉구","2019-07-29"
"1436256","8","롯데마트 서울역점","309","양파(1.5kg망)","1망 1.5kg","2200","2019-07","","002","대형마트","140000","중구","2019-07-29"
"1437770","102","목3동시장","311","오이(다다기)","1개","700","2019-07","","001","전통시장","470000","양천구","2019-07-29"
"1429392","116","홈플러스 시흥점","308","무(1kg)","1개","1390","2019-07","국산","002","대형마트","545000","금천구","2019-07-29"
"1434992","94","홈플러스 면목점","265","명태(생물,수입산)","1마리(45cm)","4690","2019-07","캐나다","002","대형마트","260000","중랑구","2019-07-29"
"1435767","19","대림중앙시장","312","애호박","1개","1000","2019-07","","001","전통시장","560000","영등포구","2019-07-29"
"1426045","28","홈플러스 방학점","308","무(1kg)","1.3kg","1490","2019-07","제주도","002","대형마트","320000","도봉구","2019-07-29"
"1436259","8","롯데마트 서울역점","118","호박(인큐베이터),중간","1개","1180","2019-07","","002","대형마트","140000","중구","2019-07-29"
"1426046","28","홈플러스 방학점","309","양파(1.5kg망)","1.5kg","2590","2019-07","무안","002","대형마트","320000","도봉구","2019-07-29"
"1423894","100","홈플러스 중계점","138","닭고기(토종닭)","1마리","8790","2019-07","올품","002","대형마트","350000","노원구","2019-07-29"
"1437769","102","목3동시장","310","상추(100g)","100g","700","2019-07","","001","전통시장","470000","양천구","2019-07-29"
"1423893","100","홈플러스 중계점","99","돼지고기(생삼겹살)","600g","18540","2019-07","선진포크","002","대형마트","350000","노원구","2019-07-29"
"1434993","94","홈플러스 면목점","257","오징어(냉동,수입산)","1마리(25cm)","2990","2019-07","원양산","002","대형마트","260000","중랑구","2019-07-29"
"1423887","100","홈플러스 중계점","308","무(1kg)","1개","1490","2019-07","","002","대형마트","350000","노원구","2019-07-29"
"1431304","94","홈플러스 면목점","144","조기(국산,냉동)","1마리(20cm)","1990","2019-07","중국","002","대형마트","260000","중랑구","2019-07-29"
"1423900","100","홈플러스 중계점","266","고등어(생물,국산)","1마리30cm","2990","2019-07","","002","대형마트","350000","노원구","2019-07-29"
"1431305","94","홈플러스 면목점","265","명태(생물,수입산)","1마리(45cm)","4590","2019-07","캐나다","002","대형마트","260000","중랑구","2019-07-29"
"1423899","100","홈플러스 중계점","254","오징어(생물,국산)","1마리(15cm)","2500","2019-07","","002","대형마트","350000","노원구","2019-07-29"
"1431306","94","홈플러스 면목점","257","오징어(냉동,수입산)","1마리(25cm)","2990","2019-07","원양산","002","대형마트","260000","중랑구","2019-07-29"
"1423898","100","홈플러스 중계점","152","명태(러시아,냉동)","1마리(35cm)","3490","2019-07","러시아","002","대형마트","350000","노원구","2019-07-29"
"1437768","102","목3동시장","309","양파(1.5kg망)","1망","2500","2019-07","1.8kg","001","전통시장","470000","양천구","2019-07-29"
"1423897","100","홈플러스 중계점","136","조기(국산,생물)","1마리(25cm)","4990","2019-07","백조기","002","대형마트","350000","노원구","2019-07-29"
"1430436","94","홈플러스 면목점","320","달걀(30개)","30개","4280","2019-07","신선란 ","002","대형마트","260000","중랑구","2019-07-29"
"1423896","100","홈플러스 중계점","320","달걀(30개)","30개","5990","2019-07","","002","대형마트","350000","노원구","2019-07-29"
"1430439","94","홈플러스 면목점","257","오징어(냉동,수입산)","1마리(25cm)","3690","2019-07","케나다","002","대형마트","260000","중랑구","2019-07-29"
"1423895","100","홈플러스 중계점","171","달걀(10개)","10개","2690","2019-07","","002","대형마트","350000","노원구","2019-07-29"
"1430438","94","홈플러스 면목점","265","명태(생물,수입산)","1마리(45cm)","3390","2019-07","케나다","002","대형마트","260000","중랑구","2019-07-29"
"1432595","133","원당종합시장","320","달걀(30개)","30개","5000","2019-07","왕란","001","전통시장","620000","관악구","2019-07-29"
"1430437","94","홈플러스 면목점","144","조기(국산,냉동)","1마리(20cm)","4080","2019-07","중국부세조기","002","대형마트","260000","중랑구","2019-07-29"
"1432594","133","원당종합시장","171","달걀(10개)","10개","2000","2019-07","건강란","001","전통시장","620000","관악구","2019-07-29"
"1436155","102","목3동시장","310","상추(100g)","100g","750","2019-07","","001","전통시장","470000","양천구","2019-07-29"
"1432597","133","원당종합시장","264","명태(냉동,수입산)","1마리(44cm","3000","2019-07","","001","전통시장","620000","관악구","2019-07-29"
"1430425","94","홈플러스 면목점","306","배(신고, 600g)","1개","3530","2019-07","국내산","002","대형마트","260000","중랑구","2019-07-29"
"1432598","133","원당종합시장","254","오징어(생물,국산)","1마리(18cm-몸통만","2000","2019-07","5마리1만","001","전통시장","620000","관악구","2019-07-29"
"1430427","94","홈플러스 면목점","308","무(1kg)","1개","990","2019-07","국내산","002","대형마트","260000","중랑구","2019-07-29"
"1423935","49","대림시장","305","사과(부사, 300g)","1개","1600","2019-07","","001","전통시장","380000","은평구","2019-07-29"
"1436161","102","목3동시장","171","달걀(10개)","10개","2900","2019-07","정심","001","전통시장","470000","양천구","2019-07-29"
"1432408","129","태평백화점","320","달걀(30개)","30개","3980","2019-07","신선란할인","002","대형마트","590000","동작구","2019-07-29"
"1430428","94","홈플러스 면목점","309","양파(1.5kg망)","1망","1980","2019-07","국내산","002","대형마트","260000","중랑구","2019-07-29"
"1423936","49","대림시장","276","배(신고)","1개","2500","2019-07","","001","전통시장","380000","은평구","2019-07-29"
"1430426","94","홈플러스 면목점","307","배추(2.5~3kg)","1포기","2780","2019-07","국내산","002","대형마트","260000","중랑구","2019-07-29"
"1423937","49","대림시장","26","배추","1포기","2500","2019-07","","001","전통시장","380000","은평구","2019-07-29"
"1426047","28","홈플러스 방학점","310","상추(100g)","100g","845","2019-07","경기도,200g/1690원","002","대형마트","320000","도봉구","2019-07-29"
"1423938","49","대림시장","25","무","1개","1300","2019-07","","001","전통시장","380000","은평구","2019-07-29"
"1437277","207","관악신사시장(신림4동)","310","상추(100g)","100g","660","2019-07","국내산","001","전통시장","620000","관악구","2019-07-29"
"1423939","49","대림시장","309","양파(1.5kg망)","1,5kg","2000","2019-07","무안햇양파","001","전통시장","380000","은평구","2019-07-29"
"1437276","207","관악신사시장(신림4동)","24","양파","1kg","2000","2019-07","국내산","001","전통시장","620000","관악구","2019-07-29"
"1423940","49","대림시장","310","상추(100g)","100g","500","2019-07","","001","전통시장","380000","은평구","2019-07-29"
"1437275","207","관악신사시장(신림4동)","308","무(1kg)","1개","1500","2019-07","국내산","001","전통시장","620000","관악구","2019-07-29"
"1436270","60","이마트 청계점","284","배(중품)","1개","2500","2019-07","","002","대형마트","140000","중구","2019-07-29"
"1436162","102","목3동시장","320","달걀(30개)","30개","5000","2019-07","정심","001","전통시장","470000","양천구","2019-07-29"
"1423949","49","대림시장","152","명태(러시아,냉동)","1마리 (43cm)","4500","2019-07","","001","전통시장","380000","은평구","2019-07-29"
"1431298","94","홈플러스 면목점","119","호박(인큐베이터)","1개","1390","2019-07","애호박","002","대형마트","260000","중랑구","2019-07-29"
"1433998","42","이마트 가양점","22","오이","1개","793","2019-07","강원도(3개2380원)","002","대형마트","500000","강서구","2019-07-29"
"1430440","94","홈플러스 면목점","266","고등어(생물,국산)","1마리(30cm)","2690","2019-07","노르웨이 ","002","대형마트","260000","중랑구","2019-07-29"
"1433997","42","이마트 가양점","310","상추(100g)","100g","740","2019-07","예냉적상추200g1480원)","002","대형마트","500000","강서구","2019-07-29"
"1430424","94","홈플러스 면목점","305","사과(부사, 300g)","1개","1360","2019-07","5개 6800","002","대형마트","260000","중랑구","2019-07-29"
"1433996","42","이마트 가양점","24","양파","1망(1,8kg)","2480","2019-07","무안","002","대형마트","500000","강서구","2019-07-29"
"1434991","94","홈플러스 면목점","144","조기(국산,냉동)","1마리(20cm)","2090","2019-07","중국","002","대형마트","260000","중랑구","2019-07-29"
"1424450","129","태평백화점","310","상추(100g)","100g","1230","2019-07","남양주","002","대형마트","590000","동작구","2019-07-29"
"1436156","102","목3동시장","311","오이(다다기)","1개","500","2019-07","","001","전통시장","470000","양천구","2019-07-29"
"1423948","49","대림시장","260","조기(냉동,수입산)","1마리 (20cm)","3330","2019-07","부세","001","전통시장","380000","은평구","2019-07-29"
"1431689","28","홈플러스 방학점","119","호박(인큐베이터)","1개","1090","2019-07","경기도","002","대형마트","320000","도봉구","2019-07-29"
"1424451","129","태평백화점","311","오이(다다기)","1개","190","2019-07","국내산","002","대형마트","590000","동작구","2019-07-29"
"1431690","28","홈플러스 방학점","58","쇠고기(한우,불고기)","600g","29940","2019-07","안심한우,100g4990원","002","대형마트","320000","도봉구","2019-07-29"
"1423944","49","대림시장","52","돼지고기(삼겹살)","600g","12000","2019-07","삼성식품","001","전통시장","380000","은평구","2019-07-29"
"1434986","94","홈플러스 면목점","58","쇠고기(한우,불고기)","600g","29340","2019-07","농협안심한우","002","대형마트","260000","중랑구","2019-07-29"
"1423945","49","대림시장","283","닭고기(육계)","1마리","5500","2019-07","하림","001","전통시장","380000","은평구","2019-07-29"
"1431691","28","홈플러스 방학점","52","돼지고기(삼겹살)","600g","10140","2019-07","일품포크,100g1690원","002","대형마트","320000","도봉구","2019-07-29"
"1423946","49","대림시장","171","달걀(10개)","10개","1500","2019-07","","001","전통시장","380000","은평구","2019-07-29"
"1431692","28","홈플러스 방학점","283","닭고기(육계)","1kg","6490","2019-07","경남,콜센 황금닭","002","대형마트","320000","도봉구","2019-07-29"
"1423947","49","대림시장","320","달걀(30개)","30개","4500","2019-07","","001","전통시장","380000","은평구","2019-07-29"
"1434987","94","홈플러스 면목점","202","돼지고기(생삼겹살)","600g","16740","2019-07","선진포크","002","대형마트","260000","중랑구","2019-07-29"
"1433995","42","이마트 가양점","308","무(1kg)","1개","1280","2019-07","전라도","002","대형마트","500000","강서구","2019-07-29"
"1434990","94","홈플러스 면목점","320","달걀(30개)","30개","5890","2019-07","신선특란","002","대형마트","260000","중랑구","2019-07-29"
"1433994","42","이마트 가양점","307","배추(2.5~3kg)","1포기","2980","2019-07","PK배추","002","대형마트","500000","강서구","2019-07-29"
"1434988","94","홈플러스 면목점","283","닭고기(육계)","1마리 1kg","6590","2019-07","올품","002","대형마트","260000","중랑구","2019-07-29"
"1431875","42","이마트 가양점","22","오이","1개","827","2019-07","강원도(3개2480원)","002","대형마트","500000","강서구","2019-07-29"
"1434989","94","홈플러스 면목점","171","달걀(10개)","10개","2690","2019-07","신선란","002","대형마트","260000","중랑구","2019-07-29"
"1431874","42","이마트 가양점","310","상추(100g)","100g","890","2019-07","예냉적상추200g1780원)","002","대형마트","500000","강서구","2019-07-29"
"1431301","94","홈플러스 면목점","283","닭고기(육계)","1마리 1kg","6590","2019-07","올품","002","대형마트","260000","중랑구","2019-07-29"
"1427305","21","홈플러스 영등포점","23","상추","100g","1690","2019-07","","002","대형마트","560000","영등포구","2019-07-29"
"1436158","102","목3동시장","58","쇠고기(한우,불고기)","600g","36000","2019-07","100g 6000원","001","전통시장","470000","양천구","2019-07-29"
"1432401","129","태평백화점","310","상추(100g)","100g","1230","2019-07","남양주","002","대형마트","590000","동작구","2019-07-29"
"1431302","94","홈플러스 면목점","171","달걀(10개)","10개","2690","2019-07","신선란","002","대형마트","260000","중랑구","2019-07-29"
