"일련번호","시장/마트 번호","시장/마트 이름","품목 번호","품목 이름","실판매규격","가격(원)","년도-월","비고","시장유형 구분(시장/마트) 코드","시장유형 구분(시장/마트) 이름","자치구 코드","자치구 이름","점검일자"
"1676725","31","인왕시장","23","상추","100g","1000","2021-07","400g4000논산","001","전통시장","410000","서대문구","2021-07-29"
"1676726","31","인왕시장","311","오이(다다기)","1개","500","2021-07","소양강","001","전통시장","410000","서대문구","2021-07-29"
"1676727","31","인왕시장","277","호박","1개","1000","2021-07","웰빙애호박","001","전통시장","410000","서대문구","2021-07-29"
"1676728","31","인왕시장","58","쇠고기(한우,불고기)","600g(우둔살)1+","30000","2021-07","100g5000협신식품","001","전통시장","410000","서대문구","2021-07-29"
"1676729","31","인왕시장","52","돼지고기(삼겹살)","600g","14000","2021-07","100g2330협신식품","001","전통시장","410000","서대문구","2021-07-29"
"1676730","31","인왕시장","283","닭고기(육계)","1마리(1.2kg)","5500","2021-07","마니커","001","전통시장","410000","서대문구","2021-07-29"
"1676731","31","인왕시장","171","달걀(10개)","10개(600g)","3500","2021-07","경기도","001","전통시장","410000","서대문구","2021-07-29"
"1676732","31","인왕시장","320","달걀(30개)","30개(1.8kg)","9000","2021-07","판계란","001","전통시장","410000","서대문구","2021-07-29"
"1676733","31","인왕시장","260","조기(냉동,수입산)","1마리(24cm)","3000","2021-07","부세 중국","001","전통시장","410000","서대문구","2021-07-29"
"1676734","31","인왕시장","152","명태(러시아,냉동)","1마리(38cm)","3000","2021-07","러시아","001","전통시장","410000","서대문구","2021-07-29"
"1676735","31","인왕시장","256","오징어(냉동,국산)","1마리(24cm)","5000","2021-07","속초 해동","001","전통시장","410000","서대문구","2021-07-29"
"1676736","31","인왕시장","268","고등어(냉동,국산)","1마리(30cm)","5000","2021-07","부산 해동","001","전통시장","410000","서대문구","2021-07-29"
"1676737","33","현대백화점 신촌점","28","사과","1개","5000","2021-07","5개25000저탄소의성","002","대형마트","410000","서대문구","2021-07-29"
"1676738","33","현대백화점 신촌점","27","배","1개","14500","2021-07","2개29000저탄소천안","002","대형마트","410000","서대문구","2021-07-29"
"1676739","33","현대백화점 신촌점","26","배추","1포기(2kg)","5000","2021-07","강원도","002","대형마트","410000","서대문구","2021-07-29"
"1676740","33","현대백화점 신촌점","25","무","1개(2kg)","4000","2021-07","전북 줄포","002","대형마트","410000","서대문구","2021-07-29"
"1676741","33","현대백화점 신촌점","24","양파","1망(2kg)","4000","2021-07","무안","002","대형마트","410000","서대문구","2021-07-29"
"1676742","33","현대백화점 신촌점","310","상추(100g)","100g","2980","2021-07","횡성 친환경","002","대형마트","410000","서대문구","2021-07-29"
"1676743","33","현대백화점 신촌점","22","오이","1개","1180","2021-07","5개5900천안","002","대형마트","410000","서대문구","2021-07-29"
"1676744","33","현대백화점 신촌점","312","애호박","1개","1800","2021-07","양주골애호박","002","대형마트","410000","서대문구","2021-07-29"
"1676745","33","현대백화점 신촌점","58","쇠고기(한우,불고기)","600g(앞다리살)","45000","2021-07","100g7500부천농협","002","대형마트","410000","서대문구","2021-07-29"
"1676746","33","현대백화점 신촌점","99","돼지고기(생삼겹살)","600g","25680","2021-07","100g4280선진포크","002","대형마트","410000","서대문구","2021-07-29"
"1676747","33","현대백화점 신촌점","138","닭고기(토종닭)","1마리(1.1kg)","13400","2021-07","하림토종닭","002","대형마트","410000","서대문구","2021-07-29"
"1676748","33","현대백화점 신촌점","171","달걀(10개)","10개(600g)","8000","2021-07","솔밭자연방목유정란","002","대형마트","410000","서대문구","2021-07-29"
"1676749","33","현대백화점 신촌점","17","달걀","15개(900g)","8500","2021-07","현대식품란","002","대형마트","410000","서대문구","2021-07-29"
"1676750","33","현대백화점 신촌점","136","조기(국산,생물)","1마리(26cm)","9500","2021-07","백조기 제주","002","대형마트","410000","서대문구","2021-07-29"
"1676751","33","현대백화점 신촌점","265","명태(생물,수입산)","1마리","0","2021-07","미입고","002","대형마트","410000","서대문구","2021-07-29"
"1676752","33","현대백화점 신촌점","256","오징어(냉동,국산)","1마리(21cm)","5500","2021-07","2마리11000속초","002","대형마트","410000","서대문구","2021-07-29"
"1676753","33","현대백화점 신촌점","266","고등어(생물,국산)","1마리(30cm)","9000","2021-07","부산","002","대형마트","410000","서대문구","2021-07-29"
"1676754","220","롯데슈퍼","28","사과","1개","2500","2021-07","영주","002","대형마트","410000","서대문구","2021-07-29"
"1676755","220","롯데슈퍼","276","배(신고)","1개","4725","2021-07","4개18900여주","002","대형마트","410000","서대문구","2021-07-29"
"1676756","220","롯데슈퍼","125","배추(국산)","1포기(2kg)","4490","2021-07","강원도","002","대형마트","410000","서대문구","2021-07-29"
"1676757","220","롯데슈퍼","25","무","1개(2kg)","2490","2021-07","전남","002","대형마트","410000","서대문구","2021-07-29"
"1676758","220","롯데슈퍼","309","양파(1.5kg망)","1망(1kg)","2490","2021-07","여주","002","대형마트","410000","서대문구","2021-07-29"
"1676759","220","롯데슈퍼","23","상추","100g","2010","2021-07","일산로컬푸드","002","대형마트","410000","서대문구","2021-07-29"
"1676760","220","롯데슈퍼","311","오이(다다기)","1개","598","2021-07","5개2990","002","대형마트","410000","서대문구","2021-07-29"
"1676761","220","롯데슈퍼","312","애호박","1개","1590","2021-07","청원애호박","002","대형마트","410000","서대문구","2021-07-29"
"1676762","220","롯데슈퍼","58","쇠고기(한우,불고기)","600g(우둔살)","35940","2021-07","100g5990음성축산","002","대형마트","410000","서대문구","2021-07-29"
"1676763","220","롯데슈퍼","52","돼지고기(삼겹살)","600g","17940","2021-07","100g2990한돈","002","대형마트","410000","서대문구","2021-07-29"
"1676764","220","롯데슈퍼","138","닭고기(토종닭)","1마리(1.050g)","9900","2021-07","하림토종닭","002","대형마트","410000","서대문구","2021-07-29"
"1676765","220","롯데슈퍼","171","달걀(10개)","10개(600g)","3990","2021-07","햇달걀","002","대형마트","410000","서대문구","2021-07-29"
"1676766","220","롯데슈퍼","320","달걀(30개)","30개(1.8kg)","9990","2021-07","판계란","002","대형마트","410000","서대문구","2021-07-29"
"1676767","220","롯데슈퍼","258","조기(생물,국산)","1마리(15cm)","1760","2021-07","5마리8800제주참조기","002","대형마트","410000","서대문구","2021-07-29"
"1676768","220","롯데슈퍼","152","명태(러시아,냉동)","1마리(38cm)","3490","2021-07","2마리6980","002","대형마트","410000","서대문구","2021-07-29"
"1676769","220","롯데슈퍼","254","오징어(생물,국산)","1마리(20cm)","3300","2021-07","3마리9900속초","002","대형마트","410000","서대문구","2021-07-29"
"1676770","220","롯데슈퍼","266","고등어(생물,국산)","1마리(28cm)","3490","2021-07","2마리6980부산","002","대형마트","410000","서대문구","2021-07-29"
"1676771","56","롯데백화점","305","사과(부사, 300g)","1개","6000","2021-07","국내산,부사","002","대형마트","140000","중구","2021-07-29"
"1676772","56","롯데백화점","306","배(신고, 600g)","1개","10000","2021-07","국내산, 신고배","002","대형마트","140000","중구","2021-07-29"
"1676773","56","롯데백화점","26","배추","1포기(600g)","2980","2021-07","국내산,쌈배추","002","대형마트","140000","중구","2021-07-29"
"1676774","56","롯데백화점","282","무(세척무)","1개","2980","2021-07","국내산,세척무","002","대형마트","140000","중구","2021-07-29"
"1676775","56","롯데백화점","309","양파(1.5kg망)","1kg","4980","2021-07","국내산,햇양파","002","대형마트","140000","중구","2021-07-29"
"1676776","56","롯데백화점","23","상추","150g","2700","2021-07","국내산,,GAP청상추","002","대형마트","140000","중구","2021-07-29"
"1676777","56","롯데백화점","311","오이(다다기)","1개","1490","2021-07","국내산,백오이","002","대형마트","140000","중구","2021-07-29"
"1676778","56","롯데백화점","312","애호박","1개(340g)","2580","2021-07","국내산,인큐애호박","002","대형마트","140000","중구","2021-07-29"
"1676779","56","롯데백화점","131","쇠고기(한우1등급)","100g1등급","6600","2021-07","국내산,한우 불고기","002","대형마트","140000","중구","2021-07-29"
"1676780","56","롯데백화점","99","돼지고기(생삼겹살)","100g","3990","2021-07","국내산,삼겹살","002","대형마트","140000","중구","2021-07-29"
"1676781","56","롯데백화점","283","닭고기(육계)","1마리(1100g)","11000","2021-07","국내산,하림토종닭","002","대형마트","140000","중구","2021-07-29"
"1676782","56","롯데백화점","171","달걀(10개)","10개(520g)","7980","2021-07","국내산,동물복지유정란","002","대형마트","140000","중구","2021-07-29"
"1676783","56","롯데백화점","320","달걀(30개)","30개(1560g)","11800","2021-07","국내산,자연란대란","002","대형마트","140000","중구","2021-07-29"
"1676784","56","롯데백화점","136","조기(국산,생물)","1마리","2500","2021-07","국내산,영광범성포참굴비20마리오만원","002","대형마트","140000","중구","2021-07-29"
"1676785","56","롯데백화점","302","명태","1마리","0","2021-07","입고안됨","002","대형마트","140000","중구","2021-07-29"
"1676786","56","롯데백화점","254","오징어(생물,국산)","1마리","7400","2021-07","국내산,동해안","002","대형마트","140000","중구","2021-07-29"
"1676787","56","롯데백화점","266","고등어(생물,국산)","1마리","12800","2021-07","국내산,제주","002","대형마트","140000","중구","2021-07-29"
"1676788","2","신세계백화점","305","사과(부사, 300g)","1개","3500","2021-07","국내산,GAP,사과","002","대형마트","140000","중구","2021-07-29"
"1676789","2","신세계백화점","306","배(신고, 600g)","1개","9800","2021-07","국내산,신고배","002","대형마트","140000","중구","2021-07-29"
"1676790","2","신세계백화점","307","배추(2.5~3kg)","1포기(2,5kg)","5980","2021-07","국내산,통배추","002","대형마트","140000","중구","2021-07-29"
"1676791","2","신세계백화점","133","무(세척무)","1개","2980","2021-07","국내산,세척무","002","대형마트","140000","중구","2021-07-29"
"1676792","2","신세계백화점","24","양파","1kg","3890","2021-07","국내산,햇양파","002","대형마트","140000","중구","2021-07-29"
"1676793","2","신세계백화점","23","상추","150g","2980","2021-07","국내산,무농약친환경","002","대형마트","140000","중구","2021-07-29"
"1676794","2","신세계백화점","311","오이(다다기)","1개","1490","2021-07","국내산,백오이","002","대형마트","140000","중구","2021-07-29"
"1676795","2","신세계백화점","119","호박(인큐베이터)","1개(340g)","2500","2021-07","국내산,인큐애호박","002","대형마트","140000","중구","2021-07-29"
"1676796","2","신세계백화점","58","쇠고기(한우,불고기)","100g","5600","2021-07","국내산,부위혼합","002","대형마트","140000","중구","2021-07-29"
"1676797","2","신세계백화점","202","돼지고기(생삼겹살)","100g","3880","2021-07","국내산,선진포크","002","대형마트","140000","중구","2021-07-29"
"1676798","2","신세계백화점","283","닭고기(육계)","1마리(1100g)","14500","2021-07","국내산,하림토종닭","002","대형마트","140000","중구","2021-07-29"
"1676799","2","신세계백화점","171","달걀(10개)","10개(520g)","7980","2021-07","국내산,동물복지유정란","002","대형마트","140000","중구","2021-07-29"
"1676800","2","신세계백화점","320","달걀(30개)","30개(1600g)","18960","2021-07","국내산,동물복지 목초란","002","대형마트","140000","중구","2021-07-29"
"1676801","2","신세계백화점","303","조기","1마리","4500","2021-07","국내산,수협참굴비작은거","002","대형마트","140000","중구","2021-07-29"
"1676802","2","신세계백화점","265","명태(생물,수입산)","1마리","0","2021-07","입고안됨","002","대형마트","140000","중구","2021-07-29"
"1676803","2","신세계백화점","254","오징어(생물,국산)","1마리","6900","2021-07","국내산,생물","002","대형마트","140000","중구","2021-07-29"
"1676804","2","신세계백화점","13","고등어","1마리","13000","2021-07","국내산,제주","002","대형마트","140000","중구","2021-07-29"
"1676805","1","통인시장","305","사과(부사, 300g)","1개","4000","2021-07","국내산,예산","001","전통시장","110000","종로구","2021-07-29"
"1676806","1","통인시장","306","배(신고, 600g)","1개","5000","2021-07","국내산,신고배,나주","001","전통시장","110000","종로구","2021-07-29"
"1676807","1","통인시장","175","배추(중간)","1포기(2,5kg)","4000","2021-07","국내산,강원도","001","전통시장","110000","종로구","2021-07-29"
"1676808","1","통인시장","274","무(세척무, 중)","1개","2500","2021-07","국내산,세척무","001","전통시장","110000","종로구","2021-07-29"
"1676809","1","통인시장","309","양파(1.5kg망)","1kg","2000","2021-07","국내산,무안햇양파","001","전통시장","110000","종로구","2021-07-29"
"1676810","1","통인시장","310","상추(100g)","400g","3000","2021-07","국내산,적상추","001","전통시장","110000","종로구","2021-07-29"
"1676811","1","통인시장","22","오이","1개","400","2021-07","국내산,백오이","001","전통시장","110000","종로구","2021-07-29"
"1676812","1","통인시장","119","호박(인큐베이터)","1개(340g)","1000","2021-07","국내산,애호박","001","전통시장","110000","종로구","2021-07-29"
"1676813","1","통인시장","58","쇠고기(한우,불고기)","600g2등급","24000","2021-07","국내산,홍성","001","전통시장","110000","종로구","2021-07-29"
"1676814","1","통인시장","99","돼지고기(생삼겹살)","600g","16000","2021-07","국내산,이천","001","전통시장","110000","종로구","2021-07-29"
"1676815","1","통인시장","283","닭고기(육계)","1마리(1200g)","7000","2021-07","국내산,하림","001","전통시장","110000","종로구","2021-07-29"
"1676816","1","통인시장","171","달걀(10개)","10개(600g)","3000","2021-07","국내산,특란","001","전통시장","110000","종로구","2021-07-29"
"1676817","1","통인시장","320","달걀(30개)","30개(1800g)","9000","2021-07","국내산,특란","001","전통시장","110000","종로구","2021-07-29"
"1676818","1","통인시장","260","조기(냉동,수입산)","1마리","3500","2021-07","수입,부세","001","전통시장","110000","종로구","2021-07-29"
"1676819","1","통인시장","265","명태(생물,수입산)","1마리","3500","2021-07","수입 러시아 냉동","001","전통시장","110000","종로구","2021-07-29"
"1676820","1","통인시장","254","오징어(생물,국산)","1마리","4500","2021-07","국내산,생물","001","전통시장","110000","종로구","2021-07-29"
"1676821","1","통인시장","266","고등어(생물,국산)","1마리","5000","2021-07","국내산,생물","001","전통시장","110000","종로구","2021-07-29"
"1676822","55","광장시장","305","사과(부사, 300g)","1개","4000","2021-07","국내산,예산","001","전통시장","110000","종로구","2021-07-29"
"1676823","55","광장시장","306","배(신고, 600g)","1개","5000","2021-07","국내산,신고배,김천","001","전통시장","110000","종로구","2021-07-29"
"1676824","55","광장시장","307","배추(2.5~3kg)","1포기(2,5kg)","5000","2021-07","국내산,충북","001","전통시장","110000","종로구","2021-07-29"
"1676825","55","광장시장","274","무(세척무, 중)","1개","3000","2021-07","국내산,세척무","001","전통시장","110000","종로구","2021-07-29"
"1676826","55","광장시장","309","양파(1.5kg망)","1kg","3000","2021-07","국내산,무안햇양파","001","전통시장","110000","종로구","2021-07-29"
"1676827","55","광장시장","310","상추(100g)","400g","4000","2021-07","국내산,적상추","001","전통시장","110000","종로구","2021-07-29"
"1676828","55","광장시장","311","오이(다다기)","1개","700","2021-07","국내산,백오이","001","전통시장","110000","종로구","2021-07-29"
"1676829","55","광장시장","119","호박(인큐베이터)","1개(340g)","1500","2021-07","국내산,인큐애호박","001","전통시장","110000","종로구","2021-07-29"
"1676830","55","광장시장","58","쇠고기(한우,불고기)","600g1등급","33000","2021-07","국내산,충북","001","전통시장","110000","종로구","2021-07-29"
"1676831","55","광장시장","99","돼지고기(생삼겹살)","600g","16000","2021-07","국내산,연천","001","전통시장","110000","종로구","2021-07-29"
"1676832","55","광장시장","283","닭고기(육계)","1마리(1200g)","8000","2021-07","국내산,하림","001","전통시장","110000","종로구","2021-07-29"
"1676833","55","광장시장","171","달걀(10개)","10개(600g)","3000","2021-07","국내산,특란","001","전통시장","110000","종로구","2021-07-29"
"1676834","55","광장시장","320","달걀(30개)","30개(1800g)","9000","2021-07","국내산,특란","001","전통시장","110000","종로구","2021-07-29"
"1676835","55","광장시장","260","조기(냉동,수입산)","1마리","2000","2021-07","수입,부세5마리10000원","001","전통시장","110000","종로구","2021-07-29"
"1676836","55","광장시장","265","명태(생물,수입산)","1마리","6000","2021-07","수입,일본산","001","전통시장","110000","종로구","2021-07-29"
"1676837","55","광장시장","254","오징어(생물,국산)","1마리","5000","2021-07","국내산,생물","001","전통시장","110000","종로구","2021-07-29"
"1676838","55","광장시장","266","고등어(생물,국산)","1마리","3000","2021-07","국내산,작은거","001","전통시장","110000","종로구","2021-07-29"
"1676839","8","롯데마트 서울역점","305","사과(부사, 300g)","1개","2500","2021-07","국내,","002","대형마트","140000","중구","2021-07-29"
"1676840","8","롯데마트 서울역점","284","배(중품)","1개","4200","2021-07","국내,신고","002","대형마트","140000","중구","2021-07-29"
"1676841","8","롯데마트 서울역점","271","배추(중간)","1통","2980","2021-07","국내,","002","대형마트","140000","중구","2021-07-29"
"1676842","8","롯데마트 서울역점","133","무(세척무)","1개","1900","2021-07","국내,세척무","002","대형마트","140000","중구","2021-07-29"
"1676843","8","롯데마트 서울역점","309","양파(1.5kg망)","1망(1,5kg)","3280","2021-07","국내,1.5kg1망","002","대형마트","140000","중구","2021-07-29"
"1676844","8","롯데마트 서울역점","23","상추","100g","1090","2021-07","국내,적상추","002","대형마트","140000","중구","2021-07-29"
"1676845","8","롯데마트 서울역점","311","오이(다다기)","1개","700","2021-07","국내,다다기","002","대형마트","140000","중구","2021-07-29"
"1676846","8","롯데마트 서울역점","118","호박(인큐베이터),중간","1개","1280","2021-07","국내,인큐베이터","002","대형마트","140000","중구","2021-07-29"
"1676847","8","롯데마트 서울역점","58","쇠고기(한우,불고기)","1근","34500","2021-07","국내,불고기","002","대형마트","140000","중구","2021-07-29"
"1676848","8","롯데마트 서울역점","99","돼지고기(생삼겹살)","1근","17280","2021-07","국내,삼겹살","002","대형마트","140000","중구","2021-07-29"
"1676849","8","롯데마트 서울역점","18","닭고기","1마리","6450","2021-07","국내,생닭","002","대형마트","140000","중구","2021-07-29"
"1676850","8","롯데마트 서울역점","171","달걀(10개)","10개","4580","2021-07","국내,특란","002","대형마트","140000","중구","2021-07-29"
"1676851","8","롯데마트 서울역점","320","달걀(30개)","30개","7280","2021-07","국내,왕란","002","대형마트","140000","중구","2021-07-29"
"1676852","8","롯데마트 서울역점","261","조기(생물,수입산)","1마리","3980","2021-07","수입,부세조기","002","대형마트","140000","중구","2021-07-29"
"1676853","8","롯데마트 서울역점","152","명태(러시아,냉동)","1마리","5800","2021-07","수입,러시아","002","대형마트","140000","중구","2021-07-29"
"1676854","8","롯데마트 서울역점","253","오징어","1마리","3980","2021-07","국내,생물","002","대형마트","140000","중구","2021-07-29"
"1676855","8","롯데마트 서울역점","304","고등어","1마리","2500","2021-07","국내,생물","002","대형마트","140000","중구","2021-07-29"
"1676856","60","이마트 청계점","305","사과(부사, 300g)","1개","2200","2021-07","국내,","002","대형마트","140000","중구","2021-07-29"
"1676857","60","이마트 청계점","284","배(중품)","1개","4200","2021-07","국내,신고","002","대형마트","140000","중구","2021-07-29"
"1676858","60","이마트 청계점","271","배추(중간)","1통","3480","2021-07","국내,","002","대형마트","140000","중구","2021-07-29"
"1676859","60","이마트 청계점","133","무(세척무)","1통","1700","2021-07","국내,세척무","002","대형마트","140000","중구","2021-07-29"
"1676860","60","이마트 청계점","309","양파(1.5kg망)","1망(1.5kg)","3280","2021-07","국내,1.5kg1망","002","대형마트","140000","중구","2021-07-29"
"1676861","60","이마트 청계점","23","상추","100g","990","2021-07","국내,적상추","002","대형마트","140000","중구","2021-07-29"
"1676862","60","이마트 청계점","311","오이(다다기)","1개","740","2021-07","국내,다다기","002","대형마트","140000","중구","2021-07-29"
"1676863","60","이마트 청계점","118","호박(인큐베이터),중간","1개","1180","2021-07","국내,인큐베이터","002","대형마트","140000","중구","2021-07-29"
"1676864","60","이마트 청계점","58","쇠고기(한우,불고기)","1근","34000","2021-07","국내,불고기","002","대형마트","140000","중구","2021-07-29"
"1676865","60","이마트 청계점","99","돼지고기(생삼겹살)","1근","14880","2021-07","국내,삼겹살","002","대형마트","140000","중구","2021-07-29"
"1676866","60","이마트 청계점","18","닭고기","1마리","6800","2021-07","국내,생닭","002","대형마트","140000","중구","2021-07-29"
"1676867","60","이마트 청계점","171","달걀(10개)","10개","4680","2021-07","국내,특란","002","대형마트","140000","중구","2021-07-29"
"1676868","60","이마트 청계점","320","달걀(30개)","30개","6900","2021-07","국내,왕란","002","대형마트","140000","중구","2021-07-29"
"1676869","60","이마트 청계점","261","조기(생물,수입산)","1마리","5980","2021-07","수입,부세조기","002","대형마트","140000","중구","2021-07-29"
"1676870","60","이마트 청계점","152","명태(러시아,냉동)","1마리","4980","2021-07","수입,러시아","002","대형마트","140000","중구","2021-07-29"
"1676871","60","이마트 청계점","253","오징어","1마리","3380","2021-07","국내,생물","002","대형마트","140000","중구","2021-07-29"
"1676872","60","이마트 청계점","304","고등어","1마리","3980","2021-07","국내,생물","002","대형마트","140000","중구","2021-07-29"
"1676873","199","서울중앙시장","305","사과(부사, 300g)","1개","2500","2021-07","국내,","001","전통시장","140000","중구","2021-07-29"
"1676874","199","서울중앙시장","284","배(중품)","1개","4000","2021-07","국내,신고","001","전통시장","140000","중구","2021-07-29"
"1676875","199","서울중앙시장","271","배추(중간)","1통","3000","2021-07","국내,","001","전통시장","140000","중구","2021-07-29"
"1676876","199","서울중앙시장","133","무(세척무)","1개","1500","2021-07","국내,세척무","001","전통시장","140000","중구","2021-07-29"
"1676877","199","서울중앙시장","309","양파(1.5kg망)","1망(1,5kg)","2900","2021-07","국내,1.5kg1망","001","전통시장","140000","중구","2021-07-29"
"1676878","199","서울중앙시장","310","상추(100g)","100g","800","2021-07","국내,적상추","001","전통시장","140000","중구","2021-07-29"
"1676879","199","서울중앙시장","311","오이(다다기)","1개","700","2021-07","국내,다다기","001","전통시장","140000","중구","2021-07-29"
"1676880","199","서울중앙시장","118","호박(인큐베이터),중간","1개","1100","2021-07","국내,인큐베이터","001","전통시장","140000","중구","2021-07-29"
"1676881","199","서울중앙시장","58","쇠고기(한우,불고기)","1근","34000","2021-07","국내,불고기","001","전통시장","140000","중구","2021-07-29"
"1676882","199","서울중앙시장","99","돼지고기(생삼겹살)","1근","14000","2021-07","국내,삼겹살","001","전통시장","140000","중구","2021-07-29"
"1676883","199","서울중앙시장","18","닭고기","1마리","6200","2021-07","국내,생닭","001","전통시장","140000","중구","2021-07-29"
"1676884","199","서울중앙시장","171","달걀(10개)","10개","3800","2021-07","국내,특란","001","전통시장","140000","중구","2021-07-29"
"1676885","199","서울중앙시장","320","달걀(30개)","30개","8500","2021-07","국내,왕란","001","전통시장","140000","중구","2021-07-29"
"1676886","199","서울중앙시장","260","조기(냉동,수입산)","1마리","3500","2021-07","수입,부세조기","001","전통시장","140000","중구","2021-07-29"
"1676887","199","서울중앙시장","152","명태(러시아,냉동)","1마리","4500","2021-07","수입,러시아","001","전통시장","140000","중구","2021-07-29"
"1676888","199","서울중앙시장","253","오징어","1마리","3000","2021-07","국내,생물","001","전통시장","140000","중구","2021-07-29"
"1676889","199","서울중앙시장","304","고등어","1마리","3000","2021-07","국내,생물","001","전통시장","140000","중구","2021-07-29"
"1676890","11","남대문시장","305","사과(부사, 300g)","1개","2600","2021-07","국내,","001","전통시장","140000","중구","2021-07-29"
"1676891","11","남대문시장","284","배(중품)","1개","4100","2021-07","국내,신고","001","전통시장","140000","중구","2021-07-29"
"1676892","11","남대문시장","271","배추(중간)","1통","3200","2021-07","국내,","001","전통시장","140000","중구","2021-07-29"
"1676893","11","남대문시장","133","무(세척무)","1개","1600","2021-07","국내,세척무","001","전통시장","140000","중구","2021-07-29"
"1676894","11","남대문시장","309","양파(1.5kg망)","1망(1,5kg)","3000","2021-07","국내,1.5kg1망","001","전통시장","140000","중구","2021-07-29"
"1676895","11","남대문시장","310","상추(100g)","100g","850","2021-07","국내,적상추","001","전통시장","140000","중구","2021-07-29"
"1676896","11","남대문시장","311","오이(다다기)","1개","750","2021-07","국내,다다기","001","전통시장","140000","중구","2021-07-29"
"1676897","11","남대문시장","118","호박(인큐베이터),중간","1개","1200","2021-07","국내,인큐베이터","001","전통시장","140000","중구","2021-07-29"
"1676898","11","남대문시장","58","쇠고기(한우,불고기)","1근","34500","2021-07","국내,불고기","001","전통시장","140000","중구","2021-07-29"
"1676899","11","남대문시장","99","돼지고기(생삼겹살)","1근","14500","2021-07","국내,삼겹살","001","전통시장","140000","중구","2021-07-29"
"1676900","11","남대문시장","18","닭고기","1마리","6300","2021-07","국내,생닭","001","전통시장","140000","중구","2021-07-29"
"1676901","11","남대문시장","171","달걀(10개)","10개","3900","2021-07","국내,특란","001","전통시장","140000","중구","2021-07-29"
"1676902","11","남대문시장","320","달걀(30개)","30개","8800","2021-07","국내,왕란","001","전통시장","140000","중구","2021-07-29"
"1676903","11","남대문시장","260","조기(냉동,수입산)","1마리","3800","2021-07","수입,부세조기","001","전통시장","140000","중구","2021-07-29"
"1676904","11","남대문시장","152","명태(러시아,냉동)","1마리","4800","2021-07","수입,러시아","001","전통시장","140000","중구","2021-07-29"
"1676905","11","남대문시장","253","오징어","1마리","3000","2021-07","국내,생물","001","전통시장","140000","중구","2021-07-29"
"1676906","11","남대문시장","304","고등어","1마리","3000","2021-07","국내,생물","001","전통시장","140000","중구","2021-07-29"
"1676907","62","후암시장","305","사과(부사, 300g)","1개","2000","2021-07","국내산 부사","001","전통시장","170000","용산구","2021-07-29"
"1676908","62","후암시장","306","배(신고, 600g)","1개","5000","2021-07","국내산 신고","001","전통시장","170000","용산구","2021-07-29"
"1676909","62","후암시장","307","배추(2.5~3kg)","1포기","4000","2021-07","국내산","001","전통시장","170000","용산구","2021-07-29"
"1676910","62","후암시장","308","무(1kg)","1개","1500","2021-07","국내산 흙무","001","전통시장","170000","용산구","2021-07-29"
"1676911","62","후암시장","309","양파(1.5kg망)","1망 1,5k ","2500","2021-07","국내산","001","전통시장","170000","용산구","2021-07-29"
"1676912","62","후암시장","23","상추","100g ","700","2021-07","국내산","001","전통시장","170000","용산구","2021-07-29"
"1676913","62","후암시장","311","오이(다다기)","1개","500","2021-07","국내산 백오이","001","전통시장","170000","용산구","2021-07-29"
"1676914","62","후암시장","312","애호박","1개","1000","2021-07","바이오","001","전통시장","170000","용산구","2021-07-29"
"1676915","62","후암시장","58","쇠고기(한우,불고기)","100g (1+)","5000","2021-07","음성축산물","001","전통시장","170000","용산구","2021-07-29"
"1676916","62","후암시장","99","돼지고기(생삼겹살)","100g (1+)","2400","2021-07","협진축산","001","전통시장","170000","용산구","2021-07-29"
"1676917","62","후암시장","283","닭고기(육계)","1마리 1,1k ","5500","2021-07","바른품질 동우","001","전통시장","170000","용산구","2021-07-29"
"1676918","62","후암시장","171","달걀(10개)","10개","3500","2021-07","네프란","001","전통시장","170000","용산구","2021-07-29"
"1676919","62","후암시장","320","달걀(30개)","30개","9500","2021-07","신선왕란","001","전통시장","170000","용산구","2021-07-29"
"1676920","62","후암시장","303","조기","1마리 15cm 8마리","10000","2021-07","국내산 해동","001","전통시장","170000","용산구","2021-07-29"
"1676921","62","후암시장","315","명태(45cm,수입산)","1마리 45cm ","4000","2021-07","러시아산 냉동","001","전통시장","170000","용산구","2021-07-29"
"1676922","62","후암시장","253","오징어","1마리 20cm 3마리","8000","2021-07","국내산 생물","001","전통시장","170000","용산구","2021-07-29"
"1676923","62","후암시장","13","고등어","1마리 30cm ","3000","2021-07","국내산 생물","001","전통시장","170000","용산구","2021-07-29"
"1676924","6","이마트 용산점","305","사과(부사, 300g)","1팩 4~6","8800","2021-07","GAP죽장사과","002","대형마트","170000","용산구","2021-07-29"
"1676925","6","이마트 용산점","306","배(신고, 600g)","1팩 4~5","0","2021-07","","002","대형마트","170000","용산구","2021-07-29"
"1676926","6","이마트 용산점","307","배추(2.5~3kg)","1포기","2180","2021-07","손잘배추 국내산","002","대형마트","170000","용산구","2021-07-29"
"1676927","6","이마트 용산점","308","무(1kg)","1개","1680","2021-07","국내산 흙무","002","대형마트","170000","용산구","2021-07-29"
"1676928","6","이마트 용산점","309","양파(1.5kg망)","1망 1,8k ","2480","2021-07","카드시  3480","002","대형마트","170000","용산구","2021-07-29"
"1676929","6","이마트 용산점","23","상추","1망 200g ","1980","2021-07","논산양촌","002","대형마트","170000","용산구","2021-07-29"
"1676930","6","이마트 용산점","311","오이(다다기)","1팩 5개","3580","2021-07","국내산 백오이","002","대형마트","170000","용산구","2021-07-29"
